episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-5564.313679375652,-37715.11140379264,-30370.506904819766,4500.0,12,67600,False,2095600,462,31,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-26-29,1707938789,137.76817536354065,4388.588095188141,2459,COM2134,172.19.177.241,4388.588095188141,2095600,31,6,b8f3c414,0,-4190.567933754813,-618.2570754861911,-3374.500767202192,6.776261175499132,2.061906369237395,0.5589127086235911,18859904,2095600,106874.689,73.992,34964.528,2.881,29.982653061224493,25.475510204081637,1.8626451769865326e-10,4.999999873689376e-05,289.35437,-0.00033366,289.35468,-7.185664e-09,0.0026293665,0.058640223,0.0
-5564.313679375652,-37715.11140379264,-29190.28262797671,4500.0,18,67600,False,2163200,480,32,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-29-00,1707938940,151.38363003730774,4539.971725225449,2459,COM2134,172.19.177.241,4539.971725225449,2163200,32,6,b8f3c414,0,-4190.567933754813,-618.2570754861911,-3243.3647364418557,6.777916047591264,2.063815330097033,0.5593435054150341,19468288,2163200,107290.524,74.413,34970.795,2.866,30.36574074074074,25.469907407407412,9.313225884932663e-11,4.999999873689376e-05,411.94757,-0.00025889344,411.94778,-7.687281e-09,0.0028605629,-0.0016140941,0.0
-5564.313679375652,-37715.11140379264,-28254.50642431191,4500.0,12,67600,False,2230800,492,33,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-31-18,1707939078,137.35172486305237,4677.323450088501,2459,COM2134,172.19.177.241,4677.323450088501,2230800,33,6,b8f3c414,0,-4190.567933754813,-618.2570754861911,-3139.3896027013193,6.7785180420077715,2.0639726678649954,0.5596743883059105,20076672,2230800,107293.897,74.864,34965.291,2.896,29.964795918367347,25.48571428571429,4.6566129424663316e-11,4.999999873689376e-05,302.82254,-0.00026865886,302.82278,-7.749983e-09,0.0030239732,-0.03498176,0.0
-5564.313679375652,-36800.56494286954,-26790.347959790375,4500.0,18,67600,False,2298400,510,34,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-33-44,1707939224,146.0512490272522,4823.374699115753,2459,COM2134,172.19.177.241,4823.374699115753,2298400,34,6,b8f3c414,0,-4088.951660318794,-618.2570754861911,-2976.7053288655916,6.779822698444227,2.065811927293619,0.5600344913668875,20685056,2298400,107385.115,74.402,34933.074,2.895,30.100956937799044,25.482296650717707,2.3283064712331658e-11,4.999999873689376e-05,448.9723,-0.00022757934,448.97253,-4.276285e-09,0.005564493,-0.028605588,0.0
1602.3230664188918,-33568.34462942973,-24547.670047803364,4500.0,12,67600,False,2366000,522,35,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-36-02,1707939362,137.78089570999146,4961.155594825745,2459,COM2134,172.19.177.241,4961.155594825745,2366000,35,6,b8f3c414,0,-3729.8160699366085,178.0358962687676,-2727.5188942003706,6.780575723391504,2.0658857350498447,0.5603578612141047,21293440,2366000,107417.588,74.158,34911.91,2.894,29.791326530612242,25.486734693877548,1.1641532356165829e-11,4.999999873689376e-05,318.7004,-0.0002387353,318.70062,-7.0226385e-09,0.0028058377,-0.17891763,0.0
2914.7153569776397,-33568.34462942973,-22065.738871046095,4500.0,18,67600,False,2433600,540,36,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-38-28,1707939508,146.45136213302612,5107.606956958771,2459,COM2134,172.19.177.241,5107.606956958771,2433600,36,6,b8f3c414,0,-3729.8160699366085,323.8572618864094,-2451.7487634495615,6.782272317398017,2.067478928857377,0.5606877837042437,21901824,2433600,107408.498,74.323,34925.796,2.972,30.1799043062201,25.4822966507177,5.8207661780829145e-12,4.999999873689376e-05,453.26608,-6.569904e-05,453.2662,-4.853145e-09,0.0018089801,-0.22092754,0.0
2914.7153569776397,-32146.00704822936,-20340.278500295703,4500.0,12,67600,False,2501200,552,37,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-40-48,1707939648,139.99771213531494,5247.604669094086,2459,COM2134,172.19.177.241,5247.604669094086,2501200,37,6,b8f3c414,0,-3571.778560914355,323.8572618864094,-2260.030944477297,6.783560829638153,2.067842550453587,0.5610155323367875,22510208,2501200,107688.098,73.429,34874.119,2.997,29.8585,25.5555,2.9103830890414573e-12,4.999999873689376e-05,304.25977,-0.00031937004,304.2601,-6.082107e-09,0.007871393,-0.21929185,0.0
2914.7153569776397,-29865.522405928437,-18980.866042855036,4500.0,18,67600,False,2568800,570,38,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-43-13,1707939793,144.5521059036255,5392.156774997711,2459,COM2134,172.19.177.241,5392.156774997711,2568800,38,6,b8f3c414,0,-3318.391378436434,323.8572618864094,-2108.9851158727824,6.78485921662278,2.0694090343815366,0.5612553052684842,23118592,2568800,107617.435,73.403,34821.763,3.04,30.19805825242718,25.548543689320383,1.4551915445207286e-12,4.999999873689376e-05,448.4374,-0.00024631384,448.43768,-6.420698e-09,0.003182782,-0.13635372,0.0
2914.7153569776397,-29372.777680380044,-18787.353797085027,4500.0,12,67600,False,2636400,582,39,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-45-27,1707939927,134.7078800201416,5526.864655017853,2459,COM2134,172.19.177.241,5526.864655017853,2636400,39,6,b8f3c414,0,-3263.6419644866255,323.8572618864094,-2087.483755231669,6.784219869996779,2.069091378033655,0.5613384667416238,23726976,2636400,107374.046,74.479,34771.657,3.099,29.56062176165803,25.577202072538856,7.275957722603643e-13,4.999999873689376e-05,328.7102,-0.00011267533,328.71033,-8.2641405e-09,0.0019466412,-0.15385658,0.0
2914.7153569776397,-29113.65982810726,-18533.1370156853,4500.0,18,67600,False,2704000,600,40,75a2f58c1b054602923d4d5d7f720625,2024-02-14_14-47-53,1707940073,145.1845281124115,5672.049183130264,2459,COM2134,172.19.177.241,5672.049183130264,2704000,40,6,b8f3c414,0,-3234.8510920119083,323.8572618864094,-2059.2374461872564,6.78361360892695,2.0702441836617065,0.5613614764508209,24335360,2704000,107223.066,73.306,34763.884,3.126,30.21835748792271,25.566183574879222,3.6379788613018216e-13,4.999999873689376e-05,472.89465,-0.00012077414,472.89474,-4.175962e-09,0.0019322063,-0.17159069,0.0
